Timestamp;trajectory_id;j1_v;j2_v;j3_v;j4_v;j5_v;j6_v;j1_a;j2_a;j3_a;j4_a;j5_a;j6_a;j1_t;j2_t;j3_t;j4_t;j5_t;j6_t
401,1745;49;-0,09033;-0,09984;0,05695;-0,04058;-0,09611;0,04556;1,22767;-0,32008;-1,92543;0,03135;-0,78328;-0,03091;-19,3667;62,07537;49,88537;-10,75451;-1,86463;2,09771
401,1825;49;-0,09033;-0,09984;0,05695;-0,04058;-0,09611;0,04556;1,22767;-0,32008;-1,92543;0,03135;-0,78328;-0,03091;-13,65862;62,58502;50,74919;-10,75451;-2,09771;2,15321
401,1895;49;-0,09152;-0,09805;0,05695;-0,04094;-0,09113;0,04556;1,22576;-0,32211;-1,92424;0,03046;-0,78508;-0,03006;-13,65862;62,58502;50,74919;-10,75451;-2,09771;2,15321
401,1975;49;-0,09152;-0,09805;0,05695;-0,04094;-0,09113;0,04556;1,22576;-0,32211;-1,92424;0,03046;-0,78508;-0,03006;-13,65862;62,58502;50,74919;-10,75451;-2,09771;2,15321
401,22;49;-0,09033;-0,09508;0,05553;-0,03631;-0,09113;0,04556;1,2239;-0,32407;-1,92304;0,02958;-0,78682;-0,0292;-16,00301;57,79431;49,53985;-11,61833;-2,45288;2,33079
401,227;49;-0,08736;-0,09508;0,05375;-0,03524;-0,09006;0,04699;1,22206;-0,32599;-1,92191;0,02877;-0,78856;-0,02836;-17,43003;58,81361;49,71261;-13,30277;-2,04222;1,80914
401,234;49;-0,08736;-0,09508;0,05375;-0,03524;-0,09006;0,04699;1,22206;-0,32599;-1,92191;0,02877;-0,78856;-0,02836;-17,43003;58,81361;49,71261;-13,30277;-2,04222;1,80914
401,241;49;-0,08736;-0,09508;0,05375;-0,03524;-0,09006;0,04699;1,22206;-0,32599;-1,92191;0,02877;-0,78856;-0,02836;-13,2509;64,01204;51,44024;-11,61833;-1,57606;2,56387
401,249;49;-0,08617;-0,09508;0,05126;-0,03987;-0,09077;0,04556;1,22026;-0,32789;-1,92084;0,02796;-0,79029;-0,0275;-13,2509;64,01204;51,44024;-11,61833;-1,57606;2,56387
401,257;49;-0,08617;-0,09508;0,05126;-0,03987;-0,09077;0,04556;1,22026;-0,32789;-1,92084;0,02796;-0,79029;-0,0275;-13,2509;64,01204;51,44024;-11,61833;-1,57606;2,56387
401,265;49;-0,08617;-0,09508;0,05126;-0,03987;-0,09077;0,04556;1,2185;-0,32979;-1,91975;0,02708;-0,79197;-0,02667;-12,74125;58,30396;50,57643;-10,23622;-2,50837;2,79695
401,273;49;-0,08557;-0,09211;0,05197;-0,04307;-0,08045;0,04628;1,2185;-0,32979;-1,91975;0,02708;-0,79197;-0,02667;-12,74125;58,30396;50,57643;-10,23622;-2,50837;2,79695
401,28;49;-0,08557;-0,09211;0,05197;-0,04307;-0,08045;0,04628;1,2185;-0,32979;-1,91975;0,02708;-0,79197;-0,02667;-13,65862;56,36729;50,57643;-10,92727;-1,75364;2,91904
401,288;49;-0,0832;-0,09033;0,05126;-0,04058;-0,08543;0,04556;1,2168;-0,33165;-1,91862;0,02618;-0,79356;-0,0258;-13,65862;56,36729;50,57643;-10,92727;-1,75364;2,91904
401,296;49;-0,0832;-0,09033;0,05126;-0,04058;-0,08543;0,04556;1,2168;-0,33165;-1,91862;0,02618;-0,79356;-0,0258;-13,65862;56,36729;50,57643;-10,92727;-1,75364;2,91904
401,3115;49;-0,0832;-0,09033;0,05126;-0,04058;-0,08543;0,04556;1,21512;-0,33351;-1,91752;0,02528;-0,79516;-0,02493;-12,2316;61,158;49,71261;-11,10004;-1,86463;2,2198
401,3195;49;-0,0826;-0,09033;0,05126;-0,03987;-0,08365;0,04556;1,21512;-0,33351;-1,91752;0,02528;-0,79516;-0,02493;-12,2316;61,158;49,71261;-11,10004;-1,86463;2,2198
401,3417;49;-0,08082;-0,08944;0,05126;-0,03987;-0,08436;0,04129;1,21344;-0,33532;-1,91645;0,02441;-0,79676;-0,02412;-10,39686;62,07537;50,05814;-12,26619;-2,50837;2,2198
401,3508;49;-0,08082;-0,08706;0,04628;-0,03417;-0,07689;0,04022;1,21176;-0,33713;-1,91541;0,0236;-0,79834;-0,02336;-10,39686;62,07537;50,05814;-12,26619;-2,50837;2,2198
401,359;49;-0,08082;-0,08706;0,04628;-0,03417;-0,07689;0,04022;1,21176;-0,33713;-1,91541;0,0236;-0,79834;-0,02336;-10,39686;62,07537;50,05814;-12,26619;-2,50837;2,2198
401,3657;49;-0,07815;-0,08617;0,04556;-0,03702;-0,07547;0,04272;1,21013;-0,33892;-1,91445;0,02281;-0,79984;-0,0226;-13,65862;65,84678;52,82235;-10,58175;-2,04222;2,38628
401,3737;49;-0,07815;-0,08617;0,04556;-0,03702;-0,07547;0,04272;1,21013;-0,33892;-1,91445;0,02281;-0,79984;-0,0226;-13,65862;65,84678;52,82235;-10,58175;-2,04222;2,38628
401,3807;49;-0,07815;-0,08617;0,04556;-0,03702;-0,07547;0,04272;1,21013;-0,33892;-1,91445;0,02281;-0,79984;-0,0226;-14,67792;59,22133;51,95853;-10,92727;-2,33079;2,68596
401,3887;49;-0,07607;-0,08171;0,04556;-0,03417;-0,07511;0,03987;1,20854;-0,34072;-1,91351;0,02203;-0,80134;-0,02185;-14,67792;59,22133;51,95853;-10,92727;-2,33079;2,68596
401,3967;49;-0,07607;-0,08171;0,04556;-0,03417;-0,07511;0,03987;1,20854;-0,34072;-1,91351;0,02203;-0,80134;-0,02185;-14,67792;59,22133;51,95853;-10,92727;-2,33079;2,68596
401,4038;49;-0,07607;-0,08171;0,04556;-0,03417;-0,07511;0,03987;1,20697;-0,34247;-1,91253;0,02123;-0,80284;-0,02109;-12,2316;62,99274;50,2309;-10,40898;-2,2198;2,97453
401,4117;49;-0,0728;-0,08082;0,04556;-0,03417;-0,07511;0,03987;1,20697;-0,34247;-1,91253;0,02123;-0,80284;-0,02109;-12,2316;62,99274;50,2309;-10,40898;-2,2198;2,97453
401,4197;49;-0,0728;-0,08082;0,04556;-0,03417;-0,07511;0,03987;1,20697;-0,34247;-1,91253;0,02123;-0,80284;-0,02109;-13,65862;60,64835;51,44024;-9,02688;-2,61936;2,38628
401,4267;49;-0,0725;-0,07874;0,04556;-0,03417;-0,06906;0,03987;1,20548;-0,34412;-1,91157;0,02047;-0,80424;-0,02032;-13,65862;60,64835;51,44024;-9,02688;-2,61936;2,38628
401,4357;49;-0,0725;-0,07874;0,04556;-0,03417;-0,06906;0,03987;1,20548;-0,34412;-1,91157;0,02047;-0,80424;-0,02032;-13,65862;60,64835;51,44024;-9,02688;-2,61936;2,38628
401,4564;49;-0,0725;-0,07874;0,04556;-0,03417;-0,06906;0,03987;1,20402;-0,34575;-1,91065;0,01966;-0,8056;-0,01953;-13,65862;66,86608;51,26748;-6,99691;-1,92013;2,27529
401,4644;49;-0,07101;-0,07963;0,04556;-0,03916;-0,07404;0,03987;1,20258;-0,34734;-1,90965;0,01886;-0,80696;-0,01874;-17,02231;59,73098;49,02156;-9,54517;-2,2198;1,80914
401,4734;49;-0,06834;-0,07607;0,04485;-0,03417;-0,07191;0,03987;1,20258;-0,34734;-1,90965;0,01886;-0,80696;-0,01874;-17,02231;59,73098;49,02156;-9,54517;-2,2198;1,80914
401,4805;49;-0,06834;-0,07607;0,04485;-0,03417;-0,07191;0,03987;1,20258;-0,34734;-1,90965;0,01886;-0,80696;-0,01874;-13,2509;64,01204;51,44024;-10,23622;-1,57606;1,75364
401,4884;49;-0,06656;-0,07607;0,04165;-0,03239;-0,07119;0,03987;1,20117;-0,34889;-1,9087;0,01815;-0,80832;-0,01803;-13,2509;64,01204;51,44024;-10,23622;-1,57606;1,75364
401,4964;49;-0,06656;-0,07607;0,04165;-0,03239;-0,07119;0,03987;1,20117;-0,34889;-1,9087;0,01815;-0,80832;-0,01803;-13,2509;64,01204;51,44024;-10,23622;-1,57606;1,75364
401,5044;49;-0,06656;-0,07607;0,04165;-0,03239;-0,07119;0,03987;1,19979;-0,35041;-1,90786;0,01747;-0,80967;-0,01733;-15,59529;63,50239;52,1313;-8,85411;-1,80914;2,2198
401,5114;49;-0,06656;-0,0722;0,03951;-0,0331;-0,06835;0,03524;1,19979;-0,35041;-1,90786;0,01747;-0,80967;-0,01733;-15,59529;63,50239;52,1313;-8,85411;-1,80914;2,2198
401,5194;49;-0,06656;-0,0722;0,03951;-0,0331;-0,06835;0,03524;1,19979;-0,35041;-1,90786;0,01747;-0,80967;-0,01733;-15,59529;63,50239;52,1313;-8,85411;-1,80914;2,2198
401,5274;49;-0,06388;-0,07191;0,04022;-0,03417;-0,0655;0,03524;1,19844;-0,35192;-1,90703;0,01676;-0,81094;-0,01663;-12,74125;62,58502;50,40366;-8,68135;-2,45288;1,86463
401,5354;49;-0,06388;-0,07191;0,04022;-0,03417;-0,0655;0,03524;1,19844;-0,35192;-1,90703;0,01676;-0,81094;-0,01663;-12,74125;62,58502;50,40366;-8,68135;-2,45288;1,86463
401,5439;49;-0,06388;-0,07191;0,04022;-0,03417;-0,0655;0,03524;1,19713;-0,35339;-1,9061;0,01608;-0,81217;-0,01594;-14,16827;64,41976;50,40366;-10,23622;-2,79695;1,86463
401,5514;49;-0,0618;-0,07131;0,04058;-0,02883;-0,06514;0,03453;1,19713;-0,35339;-1,9061;0,01608;-0,81217;-0,01594;-14,16827;64,41976;50,40366;-10,23622;-2,79695;1,86463
401,5595;49;-0,0618;-0,07131;0,04058;-0,02883;-0,06514;0,03453;1,19713;-0,35339;-1,9061;0,01608;-0,81217;-0,01594;-14,16827;64,41976;50,40366;-10,23622;-2,79695;1,86463
401,5809;49;-0,05764;-0,06656;0,03987;-0,02848;-0,0655;0,03168;1,19583;-0,35481;-1,90518;0,01545;-0,8134;-0,01527;-15,08564;60,64835;49,02156;-9,89069;-1,98672;2,61936
401,5889;49;-0,06032;-0,06864;0,03987;-0,02848;-0,06407;0,03275;1,19459;-0,35621;-1,90435;0,01488;-0,81463;-0,01468;-15,08564;60,64835;49,02156;-9,89069;-1,98672;2,61936
401,5959;49;-0,06032;-0,06864;0,03987;-0,02848;-0,06407;0,03275;1,19459;-0,35621;-1,90435;0,01488;-0,81463;-0,01468;-15,08564;60,64835;49,02156;-9,89069;-1,98672;2,61936
401,6049;49;-0,06032;-0,06864;0,03987;-0,02848;-0,06407;0,03275;1,19337;-0,35762;-1,90358;0,01429;-0,81584;-0,01403;-17,02231;62,07537;51,78577;-10,23622;-2,15321;1,92013
401,6129;49;-0,05705;-0,06656;0,0356;-0,02848;-0,05802;0,03417;1,19337;-0,35762;-1,90358;0,01429;-0,81584;-0,01403;-17,02231;62,07537;51,78577;-10,23622;-2,15321;1,92013
401,6209;49;-0,05705;-0,06656;0,0356;-0,02848;-0,05802;0,03417;1,19337;-0,35762;-1,90358;0,01429;-0,81584;-0,01403;-14,16827;66,86608;50,2309;-7,16967;-2,50837;2,38628
401,6289;49;-0,05705;-0,06477;0,03417;-0,03417;-0,05695;0,03417;1,19219;-0,35896;-1,90278;0,0136;-0,81696;-0,01341;-14,16827;66,86608;50,2309;-7,16967;-2,50837;2,38628
401,6359;49;-0,05705;-0,06477;0,03417;-0,03417;-0,05695;0,03417;1,19219;-0,35896;-1,90278;0,0136;-0,81696;-0,01341;-14,16827;66,86608;50,2309;-7,16967;-2,50837;2,38628
401,6439;49;-0,05705;-0,06477;0,03417;-0,03417;-0,05695;0,03417;1,19104;-0,36027;-1,90199;0,01292;-0,81811;-0,01275;-16,00301;62,07537;50,57643;-9,71793;-1,23199;1,68705
401,6509;49;-0,05497;-0,06299;0,03417;-0,02848;-0,06194;0,03417;1,19104;-0,36027;-1,90199;0,01292;-0,81811;-0,01275;-16,00301;62,07537;50,57643;-9,71793;-1,23199;1,68705
401,6599;49;-0,05497;-0,06299;0,03417;-0,02848;-0,06194;0,03417;1,19104;-0,36027;-1,90199;0,01292;-0,81811;-0,01275;-16,00301;62,07537;50,57643;-9,71793;-1,23199;1,68705
401,6669;49;-0,05229;-0,0618;0,03382;-0,02278;-0,0566;0,02883;1,1899;-0,36157;-1,90132;0,01231;-0,81922;-0,01214;-14,67792;65,84678;51,61301;-11,61833;-1,98672;3,03003
401,6749;49;-0,05229;-0,0618;0,03382;-0,02278;-0,0566;0,02883;1,1899;-0,36157;-1,90132;0,01231;-0,81922;-0,01214;-14,67792;65,84678;51,61301;-11,61833;-1,98672;3,03003
401,693;49;-0,05229;-0,0618;0,03382;-0,02278;-0,0566;0,02883;1,18877;-0,36285;-1,90066;0,01175;-0,82027;-0,01155;-13,65862;64,92941;51,61301;-11,61833;-1,92013;2,68596
401,7089;49;-0,05229;-0,06061;0,03417;-0,02278;-0,05695;0,0299;1,18766;-0,36409;-1,89991;0,0112;-0,8213;-0,01098;-11,82388;70,12784;50,2309;-10,58175;-1,92013;1,75364
401,7169;49;-0,05229;-0,06061;0,03417;-0,02278;-0,05695;0,0299;1,18766;-0,36409;-1,89991;0,0112;-0,8213;-0,01098;-11,82388;70,12784;50,2309;-10,58175;-1,92013;1,75364
401,7239;49;-0,05229;-0,06061;0,03417;-0,02278;-0,05695;0,0299;1,18663;-0,36531;-1,89909;0,01065;-0,82231;-0,01041;-13,2509;66,35643;46,99159;-9,19964;-2,04222;2,27529
401,7329;49;-0,04932;-0,05705;0,03417;-0,0267;-0,05126;0,02848;1,18663;-0,36531;-1,89909;0,01065;-0,82231;-0,01041;-13,2509;66,35643;46,99159;-9,19964;-2,04222;2,27529
401,7415;49;-0,04932;-0,05705;0,03417;-0,0267;-0,05126;0,02848;1,18663;-0,36531;-1,89909;0,01065;-0,82231;-0,01041;-15,08564;61,56572;47,33712;-9,19964;-2,74145;2,56387
401,7515;49;-0,04754;-0,05259;0,03133;-0,02278;-0,04556;0,02634;1,18558;-0,36651;-1,89837;0,01009;-0,82323;-0,00991;-15,08564;61,56572;47,33712;-9,19964;-2,74145;2,56387
401,7595;49;-0,04754;-0,05259;0,03133;-0,02278;-0,04556;0,02634;1,18558;-0,36651;-1,89837;0,01009;-0,82323;-0,00991;-15,08564;61,56572;47,33712;-9,19964;-2,74145;2,56387
401,7675;49;-0,04754;-0,05229;0,02848;-0,02278;-0,0509;0,02848;1,18454;-0,36767;-1,89776;0,00956;-0,82415;-0,00942;-11,82388;64,01204;50,2309;-9,3724;-2,27529;2,04222
401,7755;49;-0,04754;-0,05229;0,02848;-0,02278;-0,0509;0,02848;1,18454;-0,36767;-1,89776;0,00956;-0,82415;-0,00942;-11,82388;64,01204;50,2309;-9,3724;-2,27529;2,04222
401,7835;49;-0,04754;-0,05229;0,02848;-0,02278;-0,0509;0,02848;1,18357;-0,36881;-1,89713;0,00909;-0,82507;-0,00894;-13,65862;65,43906;50,2309;-8,85411;-2,09771;2,61936
401,7915;49;-0,04279;-0,05229;0,02848;-0,02278;-0,05019;0,02812;1,18357;-0,36881;-1,89713;0,00909;-0,82507;-0,00894;-13,65862;65,43906;50,2309;-8,85411;-2,09771;2,61936
401,7995;49;-0,04279;-0,05229;0,02848;-0,02278;-0,05019;0,02812;1,18357;-0,36881;-1,89713;0,00909;-0,82507;-0,00894;-13,65862;65,43906;50,2309;-8,85411;-2,09771;2,61936
401,8315;49;-0,04279;-0,05111;0,02812;-0,02278;-0,04556;0,02848;1,18171;-0,3709;-1,89591;0,00808;-0,82683;-0,00792;-15,59529;65,43906;49,71261;-9,3724;-1,68705;2,50837
401,8395;49;-0,03803;-0,04813;0,02848;-0,02278;-0,04556;0,02848;1,18171;-0,3709;-1,89591;0,00808;-0,82683;-0,00792;-15,59529;65,43906;49,71261;-9,3724;-1,68705;2,50837
401,8465;49;-0,03863;-0,04754;0,02456;-0,02278;-0,04592;0,02848;1,18085;-0,3719;-1,89535;0,00763;-0,82771;-0,00745;-15,08564;70,63749;50,92195;-8,16306;-1,75364;2,2198
401,8545;49;-0,03863;-0,04754;0,02456;-0,02278;-0,04592;0,02848;1,18085;-0,3719;-1,89535;0,00763;-0,82771;-0,00745;-15,08564;70,63749;50,92195;-8,16306;-1,75364;2,2198
401,8625;49;-0,03863;-0,04754;0,02456;-0,02278;-0,04592;0,02848;1,18003;-0,37286;-1,89482;0,0072;-0,82856;-0,007;-14,67792;67,78345;50,2309;-8,68135;-1,63155;2,09771
401,8705;49;-0,03833;-0,04427;0,02349;-0,02171;-0,04414;0,02848;1,18003;-0,37286;-1,89482;0,0072;-0,82856;-0,007;-14,67792;67,78345;50,2309;-8,68135;-1,63155;2,09771
401,8785;49;-0,03833;-0,04427;0,02349;-0,02171;-0,04414;0,02848;1,18003;-0,37286;-1,89482;0,0072;-0,82856;-0,007;-14,67792;67,78345;50,2309;-8,68135;-1,63155;2,09771
401,8865;49;-0,03803;-0,04487;0,02527;-0,01709;-0,03702;0,02634;1,1792;-0,37377;-1,89425;0,00675;-0,82931;-0,00656;-9,88721;69,61819;48,02817;-9,3724;-3,03003;2,09771
401,8945;49;-0,03803;-0,04487;0,02527;-0,01709;-0,03702;0,02634;1,1792;-0,37377;-1,89425;0,00675;-0,82931;-0,00656;-9,88721;69,61819;48,02817;-9,3724;-3,03003;2,09771
401,9065;49;-0,03803;-0,04487;0,02527;-0,01709;-0,03702;0,02634;1,17843;-0,37468;-1,89366;0,00634;-0,83001;-0,00611;-16,00301;69,61819;47,85541;-8,50859;-2,79695;2,09771
401,9355;49;-0,03328;-0,04279;0,02456;-0,01709;-0,03631;0,02278;1,1777;-0,37554;-1,89314;0,00597;-0,83072;-0,0057;-12,2316;65,43906;49,36708;-9,71793;-1,68705;2,27529
401,9445;49;-0,03417;-0,03803;0,02278;-0,01709;-0,03987;0,02278;1,17696;-0,37636;-1,89262;0,00553;-0,83142;-0,00534;-11,31423;68,19117;47,50988;-9,54517;-2,15321;2,68596
401,9515;49;-0,03328;-0,03803;0,02278;-0,01709;-0,03666;0,02278;1,17696;-0,37636;-1,89262;0,00553;-0,83142;-0,00534;-11,31423;68,19117;47,50988;-9,54517;-2,15321;2,68596
401,9585;49;-0,03328;-0,03803;0,02278;-0,01709;-0,03666;0,02278;1,17696;-0,37636;-1,89262;0,00553;-0,83142;-0,00534;-11,31423;68,19117;47,50988;-9,54517;-2,15321;2,68596
401,9732;49;-0,02882;-0,03803;0,02243;-0,01246;-0,03809;0,02278;1,17629;-0,37715;-1,89214;0,00514;-0,8321;-0,00493;-13,2509;70,63749;46,4733;-10,23622;-1,57606;2,33079
401,9802;49;-0,02882;-0,03803;0,02243;-0,01246;-0,03809;0,02278;1,17629;-0,37715;-1,89214;0,00514;-0,8321;-0,00493;-13,65862;62,99274;50,57643;-10,92727;-2,45288;1,46507
401,9872;49;-0,02852;-0,03328;0,01709;-0,01139;-0,03417;0,02171;1,17566;-0,37792;-1,89173;0,00482;-0,83274;-0,00455;-13,65862;62,99274;50,57643;-10,92727;-2,45288;1,46507
401,9952;49;-0,02852;-0,03328;0,01709;-0,01139;-0,03417;0,02171;1,17566;-0,37792;-1,89173;0,00482;-0,83274;-0,00455;-13,65862;62,99274;50,57643;-10,92727;-2,45288;1,46507
402,0022;49;-0,02852;-0,03328;0,01709;-0,01139;-0,03417;0,02171;1,17503;-0,37862;-1,8913;0,00448;-0,83331;-0,00421;-12,74125;62,07537;49,36708;-11,2728;-2,09771;1,39847
402,0102;49;-0,02852;-0,03328;0,01709;-0,01139;-0,03346;0,02171;1,17503;-0,37862;-1,8913;0,00448;-0,83331;-0,00421;-12,74125;62,07537;49,36708;-11,2728;-2,09771;1,39847
402,0182;49;-0,02852;-0,03328;0,01709;-0,01139;-0,03346;0,02171;1,17503;-0,37862;-1,8913;0,00448;-0,83331;-0,00421;-12,74125;62,07537;49,36708;-11,2728;-2,09771;1,39847
402,0262;49;-0,02852;-0,03268;0,01709;-0,01139;-0,03239;0,01709;1,17441;-0,37926;-1,89093;0,00413;-0,8339;-0,00387;-7,95054;64,92941;49,19432;-10,40898;-1,34298;2,45288
402,034;49;-0,02852;-0,03268;0,01709;-0,01139;-0,03239;0,01709;1,17441;-0,37926;-1,89093;0,00413;-0,8339;-0,00387;-7,95054;64,92941;49,19432;-10,40898;-1,34298;2,45288
402,0517;49;-0,02852;-0,03268;0,01709;-0,01139;-0,03239;0,01709;1,17441;-0,37926;-1,89093;0,00413;-0,8339;-0,00387;-10,80458;65,43906;49,88537;-9,19964;-1,46507;1,98672
402,0624;49;-0,02674;-0,02882;0,01709;-0,01139;-0,0299;0,01709;1,1733;-0,38062;-1,89024;0,00358;-0,83501;-0,00327;-12,2316;66,35643;51,78577;-9,54517;-2,04222;1,75364
402,0704;49;-0,02377;-0,02852;0,0121;-0,01139;-0,02848;0,01709;1,1733;-0,38062;-1,89024;0,00358;-0,83501;-0,00327;-12,2316;66,35643;51,78577;-9,54517;-2,04222;1,75364
402,0777;49;-0,02377;-0,02852;0,0121;-0,01139;-0,02848;0,01709;1,1733;-0,38062;-1,89024;0,00358;-0,83501;-0,00327;-12,2316;66,35643;51,78577;-9,54517;-2,04222;1,75364
402,0857;49;-0,02228;-0,02763;0,01424;-0,01139;-0,02599;0,01709;1,17278;-0,38121;-1,88991;0,0033;-0,83547;-0,00301;-10,80458;68,70082;48,54646;-9,71793;-2,2198;2,09771
402,0934;49;-0,02228;-0,02763;0,01424;-0,01139;-0,02599;0,01709;1,17278;-0,38121;-1,88991;0,0033;-0,83547;-0,00301;-10,80458;68,70082;48,54646;-9,71793;-2,2198;2,09771
402,1014;49;-0,02228;-0,02763;0,01424;-0,01139;-0,02599;0,01709;1,17278;-0,38121;-1,88991;0,0033;-0,83547;-0,00301;-12,2316;58,30396;49,19432;-9,54517;-2,74145;1,63155
402,1094;49;-0,0202;-0,02377;0,01531;-0,01139;-0,02278;0,01709;1,17232;-0,38176;-1,88956;0,00303;-0,83591;-0,00272;-12,2316;58,30396;49,19432;-9,54517;-2,74145;1,63155
402,1165;49;-0,0202;-0,02377;0,01531;-0,01139;-0,02278;0,01709;1,17232;-0,38176;-1,88956;0,00303;-0,83591;-0,00272;-12,2316;58,30396;49,19432;-9,54517;-2,74145;1,63155
402,1304;49;-0,0202;-0,02377;0,01531;-0,01139;-0,02278;0,01709;1,17186;-0,38231;-1,88922;0,00272;-0,83634;-0,00246;-11,82388;68,70082;47,50988;-8,68135;-2,68596;2,09771
402,1384;49;-0,01902;-0,02436;0,01424;-0,01139;-0,02278;0,01709;1,17186;-0,38231;-1,88922;0,00272;-0,83634;-0,00246;-11,82388;68,70082;47,50988;-8,68135;-2,68596;2,09771
402,1464;49;-0,01902;-0,02377;0,01246;-0,01139;-0,02741;0,01459;1,17141;-0,38288;-1,8889;0,0024;-0,83679;-0,00223;-8,46019;71,55486;49,02156;-8,50859;-2,27529;2,97453
402,1534;49;-0,01902;-0,02377;0,01246;-0,01139;-0,02741;0,01459;1,17141;-0,38288;-1,8889;0,0024;-0,83679;-0,00223;-8,46019;71,55486;49,02156;-8,50859;-2,27529;2,97453
402,1753;49;-0,01902;-0,02377;0,01246;-0,01139;-0,02741;0,01459;1,17141;-0,38288;-1,8889;0,0024;-0,83679;-0,00223;-14,67792;67,2738;48,84879;-9,02688;-1,57606;2,27529
402,1833;49;-0,01426;-0,0202;0,01139;-0,0057;-0,02278;0,01531;1,17069;-0,38375;-1,88831;0,00201;-0,83754;-0,00178;-14,67792;59,22133;46,99159;-9,3724;-2,27529;2,04222
402,1913;49;-0,01426;-0,01426;0,01139;-0,0057;-0,01744;0,01139;1,17069;-0,38375;-1,88831;0,00201;-0,83754;-0,00178;-14,67792;59,22133;46,99159;-9,3724;-2,27529;2,04222
402,1983;49;-0,01426;-0,01426;0,01139;-0,0057;-0,01744;0,01139;1,17069;-0,38375;-1,88831;0,00201;-0,83754;-0,00178;-14,67792;59,22133;46,99159;-9,3724;-2,27529;2,04222
402,2053;49;-0,01426;-0,01426;0,01103;-0,00178;-0,01709;0,01139;1,17034;-0,38413;-1,88808;0,00188;-0,83788;-0,00158;-9,88721;62,07537;47,50988;-10,06346;-2,09771;2,2198
402,2123;49;-0,01426;-0,01426;0,01103;-0,00178;-0,01709;0,01139;1,17034;-0,38413;-1,88808;0,00188;-0,83788;-0,00158;-9,88721;62,07537;47,50988;-10,06346;-2,09771;2,2198
402,2203;49;-0,01426;-0,01426;0,01103;-0,00178;-0,01709;0,01139;1,17034;-0,38413;-1,88808;0,00188;-0,83788;-0,00158;-13,2509;63,50239;49,88537;-9,71793;-2,09771;1,98672
402,229;49;-0,01248;-0,01634;0,0057;-0,0057;-0,01709;0,01139;1,17005;-0,38453;-1,88789;0,00176;-0,83821;-0,00145;-13,2509;63,50239;49,88537;-9,71793;-2,09771;1,98672
402,2363;49;-0,01248;-0,01634;0,0057;-0,0057;-0,01709;0,01139;1,17005;-0,38453;-1,88789;0,00176;-0,83821;-0,00145;-13,2509;63,50239;49,88537;-9,71793;-2,09771;1,98672
402,2518;49;-0,01248;-0,01634;0,0057;-0,0057;-0,01709;0,01139;1,16978;-0,38488;-1,88771;0,00162;-0,83851;-0,00129;-14,67792;67,78345;48,71922;-10,58175;-1,98672;2,61936
402,2598;49;-0,00951;-0,01426;0,0057;-0,0057;-0,01673;0,01139;1,16978;-0,38488;-1,88771;0,00162;-0,83851;-0,00129;-12,2316;71,55486;49,36708;-8,50859;-2,2198;2,33079
402,2678;49;-0,00951;-0,01426;0,0057;-0,0057;-0,01637;0,01139;1,1695;-0,3852;-1,88758;0,00141;-0,83873;-0,0011;-12,2316;71,55486;49,36708;-8,50859;-2,2198;2,33079
402,2759;49;-0,00951;-0,01426;0,0057;-0,0057;-0,01637;0,01139;1,1695;-0,3852;-1,88758;0,00141;-0,83873;-0,0011;-12,2316;71,55486;49,36708;-8,50859;-2,2198;2,33079
402,293;49;-0,00951;-0,01426;0,0057;-0,0057;-0,01637;0,01139;1,16923;-0,38552;-1,88744;0,00125;-0,83896;-0,00098;-8,96984;71,04521;49,02156;-10,40898;-2,15321;3,26311
402,306;49;-0,00773;-0,00951;0,00498;0;-0,01139;0,01032;1,16902;-0,38579;-1,88732;0,00114;-0,83917;-0,00086;-11,31423;72,06451;48,3737;-9,19964;-2,04222;1,92013
402,313;49;-0,00773;-0,00951;0,00498;0;-0,01139;0,01032;1,16902;-0,38579;-1,88732;0,00114;-0,83917;-0,00086;-11,31423;72,06451;48,3737;-9,19964;-2,04222;1,92013
402,32;49;-0,00773;-0,00951;0,00498;0;-0,01139;0,01032;1,16902;-0,38579;-1,88732;0,00114;-0,83917;-0,00086;-11,31423;70,12784;47,85541;-7,68796;-1,98672;2,2198
402,8275;50;0,00297;0,00475;-0,0057;0,00498;-0,02385;0,0057;1,16842;-0,38638;-1,88695;0,00075;-0,84013;-0,00057;-0,91737;66,35643;41,16083;-7,68796;-2,61936;1,1099
402,8355;50;0,00297;0,00475;-0,0057;0,00498;-0,02385;0,0057;1,16842;-0,38638;-1,88695;0,00075;-0,84013;-0,00057;-0,91737;66,35643;41,16083;-7,68796;-2,61936;1,1099
402,8516;50;0,00297;0,00475;-0,0057;0,00498;-0,02385;0,0057;1,16844;-0,38637;-1,88698;0,00075;-0,84076;-0,00056;7,64475;72,47223;37,74876;-8,03349;-2,79695;1,46507
402,8596;50;0,00475;0,00386;-0,0057;0,00534;-0,04556;0,00427;1,16844;-0,38637;-1,88698;0,00075;-0,84076;-0,00056;7,64475;72,47223;37,74876;-8,03349;-2,79695;1,46507
402,8959;50;0,00951;0,00475;-0,0089;0,00498;-0,07226;0,0057;1,16853;-0,38637;-1,88709;0,00075;-0,84186;-0,00055;18,55126;83,37874;33,8184;-7,16967;-3,20761;1,52056
402,9039;50;0,01426;0,00475;-0,01709;0,00498;-0,10821;0,0057;1,16906;-0,38628;-1,88762;0,00074;-0,84612;-0,00054;18,95898;88,57717;30,40632;-6,13309;-3,08552;2,04222
